Transaction ID,Original Trx ID,Service Source,User Account,Amount,IP Address,City,Country,Risk Score,Anomaly Score,Risk Level,Is Flagged ML,Violation Reason,Final Status,Transaction Time
363,701949876115,AGENUSA,cust274329,"Rp 654,949.47",114.10.20.30,Semarang,ID,0.0,0.028703,SAFE,NO,-,SAFE,2026-06-10 09:36:13
362,231416079455,AGENUSA,cust027759,"Rp 850,980.89",180.250.50.60,Ngawi,ID,0.0,0.028557,SAFE,NO,-,SAFE,2026-06-10 09:36:13
361,770982618733,AGENUSA,cust733219,"Rp 54,407.68",180.250.50.60,Ngawi,ID,0.0,0.032517,SAFE,NO,-,SAFE,2026-06-10 09:36:13
360,511525511195,AGENUSA,cust225418,"Rp 979,031.41",36.90.120.15,Central Jakarta,ID,0.0,0.027676,SAFE,NO,-,SAFE,2026-06-10 09:36:13
359,122093835168,AGENUSA,cust703480,"Rp 56,311.64",180.250.50.60,Ngawi,ID,0.0,0.031962,SAFE,NO,-,SAFE,2026-06-10 09:36:13
358,619200153201,AGENUSA,cust112908,"Rp 897,426.81",114.10.20.30,Semarang,ID,0.0,0.027676,SAFE,NO,-,SAFE,2026-06-10 09:36:13
357,026682432651,AGENUSA,cust268814,"Rp 1,683,515.95",114.10.20.30,Semarang,ID,0.0,0.025517,SAFE,NO,-,SAFE,2026-06-10 09:36:13
356,563048089779,AGENUSA,cust174740,"Rp 1,941,047.64",180.250.50.60,Ngawi,ID,0.0,0.025517,SAFE,NO,-,SAFE,2026-06-10 09:36:13
355,842578317695,AGENUSA,cust855704,"Rp 286,022.05",36.90.120.15,Central Jakarta,ID,0.0,0.032891,SAFE,NO,-,SAFE,2026-06-10 09:36:13
354,800142374652,AGENUSA,cust853463,"Rp 96,951.49",36.90.120.15,Central Jakarta,ID,0.0,0.032217,SAFE,NO,-,SAFE,2026-06-10 09:36:13
438,380914433628,AGENUSA,card_brute_963627,"Rp 1,152,656.05",114.10.20.30,Semarang,ID,100.0,0.027337,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:36:05
336,603635708312,AGENUSA,card_dcln_147099,"Rp 498,404.36",36.90.120.15,-,-,100.0,0.015974,CRITICAL,NO,PATTERN:Manual EDC Night Brute Force | PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-10 09:35:50
437,669251905589,AGENUSA,card_brute_963627,"Rp 1,233,099.95",180.250.50.60,Ngawi,ID,100.0,0.016345,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-10 09:35:35
335,406933867203,AGENUSA,card_dcln_147099,"Rp 1,040,894.52",114.10.20.30,-,-,100.0,0.022674,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-10 09:35:20
436,532293315184,AGENUSA,card_brute_963627,"Rp 1,581,232.56",180.250.50.60,Ngawi,ID,100.0,0.016345,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:35:15
435,156902579255,AGENUSA,card_brute_963627,"Rp 1,907,238.58",114.10.20.30,Semarang,ID,0.0,0.015313,SAFE,NO,-,SAFE,2026-06-10 09:34:55
334,793485062501,AGENUSA,card_dcln_147099,"Rp 1,237,521.14",180.250.50.60,-,-,100.0,0.00772,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-10 09:34:50
434,158806852518,AGENUSA,card_brute_963627,"Rp 1,075,096.32",114.10.20.30,Semarang,ID,0.0,0.017163,SAFE,NO,-,SAFE,2026-06-10 09:34:35
333,162431176866,AGENUSA,card_dcln_147099,"Rp 1,166,531.20",36.90.120.15,-,-,0.0,0.017433,SAFE,NO,-,SAFE,2026-06-10 09:34:20
332,281236751743,AGENUSA,card_dcln_147099,"Rp 157,273.10",114.10.20.30,-,-,0.0,0.007869,SAFE,NO,-,SAFE,2026-06-10 09:33:50
353,135807468758,AGENUSA,card_brute_289631,"Rp 600,603.48",114.10.20.30,Semarang,ID,60.0,0.028126,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-10 09:32:43
341,637602217455,AGENUSA,card_brute_873820,"Rp 1,629,932.24",114.10.20.30,Semarang,ID,100.0,0.027337,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:32:19
352,530260039932,AGENUSA,card_brute_289631,"Rp 933,044.61",114.10.20.30,Semarang,ID,100.0,0.017163,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:32:13
351,014508515547,AGENUSA,card_brute_289631,"Rp 856,670.07",36.90.120.15,Central Jakarta,ID,100.0,0.017163,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-10 09:31:53
340,378118549902,AGENUSA,card_brute_873820,"Rp 1,465,229.49",36.90.120.15,Central Jakarta,ID,100.0,0.016345,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:31:49
350,883539628733,AGENUSA,card_brute_289631,"Rp 1,512,113.63",36.90.120.15,Central Jakarta,ID,100.0,0.016051,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:31:33
339,185641337724,AGENUSA,card_brute_873820,"Rp 1,156,098.70",180.250.50.60,Ngawi,ID,100.0,0.016345,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:31:29
349,681830133530,AGENUSA,card_brute_289631,"Rp 1,369,391.42",114.10.20.30,Semarang,ID,0.0,0.016051,SAFE,NO,-,SAFE,2026-06-10 09:31:13
338,881238543628,AGENUSA,card_brute_873820,"Rp 1,012,067.32",36.90.120.15,Central Jakarta,ID,100.0,0.016487,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-10 09:31:09
337,397436143943,AGENUSA,card_brute_873820,"Rp 1,993,302.41",114.10.20.30,Semarang,ID,0.0,0.015313,SAFE,NO,-,SAFE,2026-06-10 09:30:49
433,231305557880,AGENUSA,card_night_322073,"Rp 56,368.94",114.10.20.30,Semarang,ID,0.0,0.018667,SAFE,NO,-,SAFE,2026-06-10 09:00:00
348,734646391170,AGENUSA,card_night_252203,"Rp 94,421.18",180.250.50.60,Ngawi,ID,0.0,0.028739,SAFE,NO,-,SAFE,2026-06-10 09:00:00
432,554287840641,AGENUSA,card_high_072973,"Rp 144,054.00",36.90.120.15,Central Jakarta,ID,0.0,0.028739,SAFE,NO,-,SAFE,2026-06-10 08:39:35
347,710884617302,AGENUSA,card_high_538197,"Rp 75,292.87",114.10.20.30,Semarang,ID,0.0,0.019247,SAFE,NO,-,SAFE,2026-06-10 08:36:13
431,517722135393,AGENUSA,card_high_072973,"Rp 57,900.53",180.250.50.60,Ngawi,ID,0.0,0.019247,SAFE,NO,-,SAFE,2026-06-10 07:39:35
346,404121852184,AGENUSA,card_high_538197,"Rp 128,072.92",114.10.20.30,Semarang,ID,0.0,0.028177,SAFE,NO,-,SAFE,2026-06-10 07:36:13
345,684954022466,AGENUSA,card_night_252203,"Rp 74,984.67",114.10.20.30,Semarang,ID,0.0,0.019247,SAFE,NO,-,SAFE,2026-06-10 07:00:00
430,720230455112,AGENUSA,card_night_322073,"Rp 73,954.09",114.10.20.30,Semarang,ID,0.0,0.018667,SAFE,NO,-,SAFE,2026-06-10 07:00:00
429,977894504986,AGENUSA,card_high_072973,"Rp 120,096.02",114.10.20.30,Semarang,ID,0.0,0.019291,SAFE,NO,-,SAFE,2026-06-10 06:39:35
344,307156118664,AGENUSA,card_high_538197,"Rp 129,962.15",180.250.50.60,Ngawi,ID,0.0,0.027961,SAFE,NO,-,SAFE,2026-06-10 06:36:13
428,303986405445,AGENUSA,card_high_072973,"Rp 136,590.22",36.90.120.15,Central Jakarta,ID,0.0,0.027842,SAFE,NO,-,SAFE,2026-06-10 05:39:35
343,221780237137,AGENUSA,card_high_538197,"Rp 51,345.13",36.90.120.15,Central Jakarta,ID,0.0,0.028908,SAFE,NO,-,SAFE,2026-06-10 05:36:13
427,323387030291,AGENUSA,card_high_072973,"Rp 123,326.54",180.250.50.60,Ngawi,ID,0.0,0.015992,SAFE,NO,-,SAFE,2026-06-10 04:39:35
342,617265652707,AGENUSA,card_high_538197,"Rp 56,371.04",114.10.20.30,Semarang,ID,0.0,0.015992,SAFE,NO,-,SAFE,2026-06-10 04:36:13
331,310367390596,AGENUSA,card_night_947680,"Rp 55,000,000.00",36.90.120.15,-,-,100.0,0.003224,CRITICAL,NO,RULE:Agenusa High Amount > 15M | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-10 04:00:00
330,513548098086,AGENUSA,card_jump_309233,"Rp 341,207.50",180.250.50.60,-,-,0.0,0.019525,SAFE,NO,-,SAFE,2026-06-09 21:46:47
329,748760146435,AGENUSA,card_velo_079020,"Rp 55,086.72",114.10.20.30,-,-,60.0,0.019928,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:46:42
328,542323845615,AGENUSA,card_velo_079020,"Rp 724,773.97",114.10.20.30,-,-,60.0,0.020247,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:46:17
327,560318508043,AGENUSA,card_velo_079020,"Rp 1,614,299.78",180.250.50.60,-,-,60.0,0.018058,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:52
326,235147889996,AGENUSA,card_super_245622,"Rp 2,717,889.00",114.10.20.30,-,-,88.0,0.017304,CRITICAL,NO,RULE:Very High Amount | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:47
325,109893950183,AGENUSA,card_dcln_650557,"Rp 814,748.19",114.10.20.30,-,-,100.0,0.015739,CRITICAL,NO,PATTERN:Manual EDC Night Brute Force | PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 21:45:47
324,913039465200,AGENUSA,cust265998,"Rp 518,567.04",180.250.50.60,-,-,0.0,0.031153,SAFE,NO,-,SAFE,2026-06-09 21:45:37
323,748740603105,AGENUSA,card_super_245622,"Rp 4,965,505.75",180.250.50.60,-,-,88.0,0.017072,CRITICAL,NO,RULE:Very High Amount | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:32
322,216416475264,AGENUSA,card_velo_079020,"Rp 1,335,881.38",36.90.120.15,-,-,60.0,0.01887,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:27
321,037733278218,AGENUSA,cust095251,"Rp 1,033,118.22",36.90.120.15,-,-,0.0,0.027698,SAFE,NO,-,SAFE,2026-06-09 21:45:27
320,543887243453,AGENUSA,cust773008,"Rp 1,649,690.97",180.250.50.60,-,-,0.0,0.025697,SAFE,NO,-,SAFE,2026-06-09 21:45:17
319,676900430740,AGENUSA,card_super_245622,"Rp 4,496,266.84",36.90.120.15,-,-,88.0,0.015976,CRITICAL,NO,RULE:Very High Amount | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:17
318,491489209421,AGENUSA,card_dcln_650557,"Rp 312,842.33",114.10.20.30,-,-,100.0,0.017693,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 21:45:17
317,364752937057,AGENUSA,cust095241,"Rp 131,545.02",114.10.20.30,-,-,0.0,0.031752,SAFE,NO,-,SAFE,2026-06-09 21:45:07
316,482766413850,AGENUSA,card_super_245622,"Rp 52,315.19",180.250.50.60,-,-,60.0,0.028761,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:07
315,684829784809,AGENUSA,card_velo_079020,"Rp 1,694,629.16",180.250.50.60,-,-,60.0,0.018416,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:45:02
314,087014480440,AGENUSA,cust725138,"Rp 426,099.71",36.90.120.15,-,-,0.0,0.031435,SAFE,NO,-,SAFE,2026-06-09 21:44:57
313,282486950069,AGENUSA,cust702749,"Rp 1,969,158.08",180.250.50.60,-,-,0.0,0.024982,SAFE,NO,-,SAFE,2026-06-09 21:44:47
312,816805231878,AGENUSA,card_dcln_650557,"Rp 1,892,573.32",114.10.20.30,-,-,100.0,0.01261,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 21:44:47
311,304038802112,AGENUSA,card_velo_079020,"Rp 1,970,256.32",180.250.50.60,-,-,60.0,0.017907,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 21:44:37
310,486689491699,AGENUSA,cust521146,"Rp 1,513,049.85",114.10.20.30,-,-,0.0,0.025786,SAFE,NO,-,SAFE,2026-06-09 21:44:37
309,191647660491,AGENUSA,card_super_245622,"Rp 565,564.38",180.250.50.60,-,-,100.0,0.016371,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 21:44:37
308,778768728157,AGENUSA,cust571895,"Rp 1,695,563.71",114.10.20.30,-,-,0.0,0.024413,SAFE,NO,-,SAFE,2026-06-09 21:44:27
307,942470147315,AGENUSA,cust675040,"Rp 1,508,213.39",36.90.120.15,-,-,0.0,0.026353,SAFE,NO,-,SAFE,2026-06-09 21:44:17
306,153973850037,AGENUSA,card_dcln_650557,"Rp 1,176,393.24",114.10.20.30,-,-,0.0,0.008327,SAFE,NO,-,SAFE,2026-06-09 21:44:17
305,813120320508,AGENUSA,card_velo_079020,"Rp 349,864.65",36.90.120.15,-,-,0.0,0.029351,SAFE,NO,-,SAFE,2026-06-09 21:44:12
304,995584777262,AGENUSA,card_super_245622,"Rp 1,642,290.62",36.90.120.15,-,-,50.0,0.016044,MEDIUM,NO,PATTERN:BURST_AMOUNT,UNDER_REVIEW,2026-06-09 21:44:12
303,071259138737,AGENUSA,cust641256,"Rp 69,388.30",36.90.120.15,-,-,0.0,0.031496,SAFE,NO,-,SAFE,2026-06-09 21:44:07
302,149018359862,AGENUSA,cust235884,"Rp 120,846.69",180.250.50.60,-,-,0.0,0.032335,SAFE,NO,-,SAFE,2026-06-09 21:43:57
301,794247792195,AGENUSA,card_high_146507,"Rp 88,732,015.03",36.90.120.15,-,-,100.0,0.015581,CRITICAL,NO,RULE:Agenusa High Amount > 15M | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 21:43:47
300,246930821746,AGENUSA,card_jump_309233,"Rp 1,918,325.89",36.90.120.15,-,-,0.0,0.018751,SAFE,NO,-,SAFE,2026-06-09 21:43:47
299,650230905258,AGENUSA,cust595911,"Rp 18,962,294.97",36.90.120.15,-,-,100.0,0.023617,CRITICAL,NO,RULE:Agenusa High Amount > 15M | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 21:43:47
298,122356819165,AGENUSA,cust261087,"Rp 13,812,037.87",180.250.50.60,Ngawi,ID,100.0,0.023756,CRITICAL,NO,RULE:High Amount Rule | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 21:43:47
297,534518627624,AGENUSA,cust990706,"Rp 19,965,533.53",180.250.50.60,Ngawi,ID,100.0,0.024116,CRITICAL,NO,RULE:Agenusa High Amount > 15M | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 21:43:47
296,071755840700,AGENUSA,card_velo_079020,"Rp 1,543,497.40",180.250.50.60,Ngawi,ID,0.0,0.019147,SAFE,NO,-,SAFE,2026-06-09 21:43:47
295,633732037538,AGENUSA,cust621619,"Rp 547,792.12",36.90.120.15,Central Jakarta,ID,0.0,0.030034,SAFE,NO,-,SAFE,2026-06-09 21:43:47
294,057527722315,AGENUSA,card_super_245622,"Rp 1,902,318.01",180.250.50.60,Ngawi,ID,0.0,0.014143,SAFE,NO,-,SAFE,2026-06-09 21:43:47
293,850375587599,AGENUSA,card_dcln_650557,"Rp 690,024.68",114.10.20.30,Semarang,ID,0.0,0.007146,SAFE,NO,-,SAFE,2026-06-09 21:43:47
292,063366636406,AGENUSA,cust897661,"Rp 137,251.07",114.10.20.30,Semarang,ID,0.0,0.031752,SAFE,NO,-,SAFE,2026-06-09 21:43:47
291,094680286005,AGENUSA,cust007481,"Rp 195,947.87",114.10.20.30,Semarang,ID,0.0,0.031831,SAFE,NO,-,SAFE,2026-06-09 21:43:47
290,717037918538,AGENUSA,cust572533,"Rp 972,389.88",180.250.50.60,Ngawi,ID,0.0,0.031101,SAFE,NO,-,SAFE,2026-06-09 21:43:47
289,941684175729,AGENUSA,cust994013,"Rp 1,332,637.33",99.99.99.99,Oklahoma City,US,0.0,0.026353,SAFE,NO,-,SAFE,2026-06-09 21:43:47
288,449251195351,AGENUSA,cust262858,"Rp 432,047.85",114.10.20.30,Semarang,ID,0.0,0.031435,SAFE,NO,-,SAFE,2026-06-09 21:43:47
287,366598999277,AGENUSA,cust880941,"Rp 1,280,870.87",36.90.120.15,Central Jakarta,ID,0.0,0.025786,SAFE,NO,-,SAFE,2026-06-09 21:43:47
286,010449615413,AGENUSA,cust026238,"Rp 1,807,352.03",180.250.50.60,Ngawi,ID,0.0,0.02548,SAFE,NO,-,SAFE,2026-06-09 21:43:47
285,594445456726,AGENUSA,cust930787,"Rp 847,996.68",36.90.120.15,Central Jakarta,ID,0.0,0.028579,SAFE,NO,-,SAFE,2026-06-09 21:43:47
284,175818210459,AGENUSA,cust931699,"Rp 173,454.08",180.250.50.60,Ngawi,ID,0.0,0.031831,SAFE,NO,-,SAFE,2026-06-09 21:43:47
283,432808880168,AGENUSA,cust401433,"Rp 1,654,275.24",36.90.120.15,Central Jakarta,ID,0.0,0.025129,SAFE,NO,-,SAFE,2026-06-09 21:43:47
282,998006304431,AGENUSA,cust338964,"Rp 170,420.97",180.250.50.60,Ngawi,ID,0.0,0.031831,SAFE,NO,-,SAFE,2026-06-09 21:43:47
281,020518201305,AGENUSA,cust290324,"Rp 1,328,676.11",180.250.50.60,Ngawi,ID,0.0,0.026353,SAFE,NO,-,SAFE,2026-06-09 21:43:47
280,030940288001,AGENUSA,cust154562,"Rp 485,642.34",114.10.20.30,Semarang,ID,0.0,0.031181,SAFE,NO,-,SAFE,2026-06-09 21:43:47
279,089059381407,AGENUSA,cust123606,"Rp 1,893,941.54",114.10.20.30,Semarang,ID,0.0,0.024413,SAFE,NO,-,SAFE,2026-06-09 21:43:47
278,644329214965,AGENUSA,cust472915,"Rp 1,778,257.39",114.10.20.30,Semarang,ID,0.0,0.024413,SAFE,NO,-,SAFE,2026-06-09 21:43:47
277,719733462032,AGENUSA,cust400983,"Rp 1,280,831.43",114.10.20.30,Semarang,ID,0.0,0.026848,SAFE,NO,-,SAFE,2026-06-09 21:43:47
276,948374107268,AGENUSA,cust058583,"Rp 462,129.06",180.250.50.60,Ngawi,ID,0.0,0.031463,SAFE,NO,-,SAFE,2026-06-09 21:43:47
275,159523128810,AGENUSA,cust375692,"Rp 1,591,904.97",36.90.120.15,Central Jakarta,ID,0.0,0.026194,SAFE,NO,-,SAFE,2026-06-09 21:43:47
274,081829709627,AGENUSA,cust483120,"Rp 1,763,437.40",180.250.50.60,Ngawi,ID,0.0,0.024982,SAFE,NO,-,SAFE,2026-06-09 21:43:47
273,668530492725,AGENUSA,cust760719,"Rp 454,845.06",114.10.20.30,Semarang,ID,0.0,0.030878,SAFE,NO,-,SAFE,2026-06-09 21:43:47
272,313985634082,AGENUSA,cust336847,"Rp 959,998.74",36.90.120.15,Central Jakarta,ID,0.0,0.027698,SAFE,NO,-,SAFE,2026-06-09 21:43:47
271,307866316323,AGENUSA,cust406081,"Rp 1,105,523.18",180.250.50.60,Ngawi,ID,0.0,0.026848,SAFE,NO,-,SAFE,2026-06-09 21:43:47
270,107572310404,AGENUSA,cust919653,"Rp 454,790.58",180.250.50.60,Ngawi,ID,0.0,0.031463,SAFE,NO,-,SAFE,2026-06-09 21:43:47
269,807885397080,AGENUSA,cust073872,"Rp 63,545.29",180.250.50.60,Ngawi,ID,0.0,0.031496,SAFE,NO,-,SAFE,2026-06-09 21:43:47
268,953340367022,AGENUSA,card_brute_749838,"Rp 58,955.91",36.90.120.15,Central Jakarta,ID,100.0,0.028661,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 21:40:17
267,200051926907,AGENUSA,card_brute_749838,"Rp 889,828.83",180.250.50.60,Ngawi,ID,100.0,0.016417,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 21:39:47
266,385389705282,AGENUSA,card_brute_749838,"Rp 1,827,826.77",36.90.120.15,Central Jakarta,ID,100.0,0.016159,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 21:39:27
265,691374459942,AGENUSA,card_brute_749838,"Rp 360,103.59",180.250.50.60,Ngawi,ID,100.0,0.017667,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 21:39:07
264,380379093670,AGENUSA,card_brute_749838,"Rp 1,234,641.03",36.90.120.15,Central Jakarta,ID,0.0,0.016158,SAFE,NO,-,SAFE,2026-06-09 21:38:47
263,456443273107,AGENUSA,card_high_146507,"Rp 76,710.66",36.90.120.15,Central Jakarta,ID,0.0,0.019259,SAFE,NO,-,SAFE,2026-06-09 20:43:47
262,396004154195,AGENUSA,card_high_146507,"Rp 71,478.08",36.90.120.15,Central Jakarta,ID,0.0,0.02816,SAFE,NO,-,SAFE,2026-06-09 19:43:47
261,403604870000,AGENUSA,card_high_146507,"Rp 128,921.41",114.10.20.30,Semarang,ID,0.0,0.0191,SAFE,NO,-,SAFE,2026-06-09 18:43:47
260,317236514581,AGENUSA,card_high_146507,"Rp 85,349.98",36.90.120.15,Central Jakarta,ID,0.0,0.018754,SAFE,NO,-,SAFE,2026-06-09 17:43:47
179,514153843043,AGENUSA,card_night_112942,"Rp 148,492.64",180.250.50.60,-,-,0.0,0.032758,SAFE,NO,-,SAFE,2026-06-09 17:05:00
259,089635897485,AGENUSA,card_high_146507,"Rp 81,791.03",114.10.20.30,Semarang,ID,0.0,0.018861,SAFE,NO,-,SAFE,2026-06-09 16:43:47
178,242354299414,AGENUSA,card_night_112942,"Rp 127,548.68",180.250.50.60,-,-,0.0,0.033155,SAFE,NO,-,SAFE,2026-06-09 15:05:00
258,742059554805,AGENUSA,card_night_947680,"Rp 135,167.77",180.250.50.60,Ngawi,ID,0.0,0.018899,SAFE,NO,-,SAFE,2026-06-09 15:00:00
177,010511343980,AGENUSA,card_night_112942,"Rp 128,202.03",114.10.20.30,-,-,0.0,0.032521,SAFE,NO,-,SAFE,2026-06-09 13:05:00
257,838076080826,AGENUSA,card_night_947680,"Rp 132,851.52",36.90.120.15,Central Jakarta,ID,0.0,0.019435,SAFE,NO,-,SAFE,2026-06-09 13:00:00
176,289773720819,AGENUSA,card_jump_949886,"Rp 93,204.38",36.90.120.15,-,-,0.0,0.019488,SAFE,NO,-,SAFE,2026-06-09 12:08:00
175,910453840622,AGENUSA,card_velo_990569,"Rp 1,044,784.48",180.250.50.60,-,-,60.0,0.028758,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:07:55
174,903087356131,AGENUSA,card_velo_990569,"Rp 212,891.20",114.10.20.30,-,-,60.0,0.028803,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:07:30
173,308297068125,AGENUSA,card_velo_990569,"Rp 357,347.54",36.90.120.15,-,-,60.0,0.020217,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:07:05
172,904165864279,AGENUSA,card_super_281914,"Rp 3,767,204.67",114.10.20.30,-,-,88.0,0.016676,CRITICAL,NO,RULE:Very High Amount | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:07:00
171,744314128868,AGENUSA,card_dcln_575270,"Rp 722,553.28",36.90.120.15,-,-,100.0,0.007164,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 12:07:00
170,105985279195,AGENUSA,cust210859,"Rp 420,074.62",180.250.50.60,-,-,0.0,0.031915,SAFE,NO,-,SAFE,2026-06-09 12:06:50
169,498436281070,AGENUSA,card_super_281914,"Rp 2,310,781.98",114.10.20.30,-,-,88.0,0.017257,CRITICAL,NO,RULE:Very High Amount | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:06:45
168,527761100209,AGENUSA,card_velo_990569,"Rp 579,643.48",114.10.20.30,-,-,60.0,0.028982,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:06:40
167,385751125940,AGENUSA,cust932456,"Rp 888,119.90",114.10.20.30,-,-,0.0,0.027088,SAFE,NO,-,SAFE,2026-06-09 12:06:40
166,477446533700,AGENUSA,cust044778,"Rp 790,097.02",114.10.20.30,-,-,0.0,0.028533,SAFE,NO,-,SAFE,2026-06-09 12:06:30
165,227717244202,AGENUSA,card_super_281914,"Rp 3,097,474.85",114.10.20.30,-,-,88.0,0.016584,CRITICAL,NO,RULE:Very High Amount | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:06:30
164,503301042773,AGENUSA,card_dcln_575270,"Rp 1,617,022.88",180.250.50.60,-,-,100.0,0.008023,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 12:06:30
163,284527577669,AGENUSA,cust387827,"Rp 152,343.21",180.250.50.60,-,-,0.0,0.032786,SAFE,NO,-,SAFE,2026-06-09 12:06:20
162,134403127850,AGENUSA,card_super_281914,"Rp 520,482.39",36.90.120.15,-,-,30.0,0.026905,LOW,NO,PATTERN:HIGH_FREQUENCY,SAFE,2026-06-09 12:06:20
161,744651864382,AGENUSA,card_velo_990569,"Rp 825,073.16",114.10.20.30,-,-,30.0,0.020031,LOW,NO,PATTERN:HIGH_FREQUENCY,SAFE,2026-06-09 12:06:15
